task_id,priority,task_status,route_kind,point_name,point_dir,root_classification,lineage_classification,accepted_manifest_member,accepted_manifest_status,accepted_manifest_warning,same_physical_accepted_composite_alternative_exists,gap_codes,recommended_actions,same_point_evidence_only,cross_run_qc_direct_bind_allowed,automatic_qc_derivation_allowed,offline_evidence_recovery_review_allowed,continuous_route_attestation_allowed,formal_fit_allowed,formal_release_allowed,database_import_allowed
legacy_evidence_gap_0150,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p002_T10_HG10C_30RH_retry1,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_p002_retry1\p002_T10_HG10C_30RH_retry1,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0151,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p001_T10_HG10C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p001_T10_HG10C_50RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0152,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p002_T10_HG10C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p002_T10_HG10C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0153,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p003_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p003_T20_HG20C_30RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0154,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p004_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p004_T20_HG20C_50RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0155,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p005_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0156,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p006_T30_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0157,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p007_T30_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0158,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p008_T30_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0159,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p009_T30_HG20C_90RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0160,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p010_T40_HG30C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0161,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p011_T40_HG30C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0162,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0163,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0164,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0165,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0166,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,segmented_v1_5_point_evidence,segmented_retry_or_recovery,False,,,False,"[""component_qc_missing"", ""retry_or_recovery_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0167,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p001_T25_HG25C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,segmented_v1_5_point_evidence,segmented_retry_or_recovery,False,,,False,"[""component_qc_missing"", ""retry_or_recovery_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0168,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p001_T0_HG0C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0169,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p002_T10_HG10C_30RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0170,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p003_T10_HG10C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0171,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p004_T10_HG10C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0172,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p005_T20_HG20C_30RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0173,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p006_T20_HG20C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0174,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p007_T20_HG20C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0175,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p008_T30_HG20C_30RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0176,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p009_T30_HG20C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0177,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p010_T30_HG20C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0178,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p011_T30_HG20C_90RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p011_T30_HG20C_90RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0179,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p012_T40_HG30C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p012_T40_HG30C_50RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0180,P2_quality_traceability,manual_offline_evidence_review_required,h2o,p013_T40_HG30C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p013_T40_HG30C_70RH_h2o,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
legacy_evidence_gap_0181,P2_quality_traceability,manual_offline_evidence_review_required,h2o,h2o_post_senco24_reverify_T20_HG20C_30RH_retry1,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_reverify_001_COM35_20260628\h2o_post_senco24_reverify_T20_HG20C_30RH_retry1,segmented_v1_5_point_evidence,segmented_point_evidence,False,,,False,"[""component_qc_missing"", ""segmented_lineage_not_continuous""]","[""review_same_point_samples_and_frame_qc_for_component_qc_backfill"", ""preserve_segment_retry_recovery_lineage_never_claim_continuous_route""]",True,False,False,True,False,False,False,False
